# x, y, theta, v_l, v_r
10.00, 832.00, 1.571, 100.00, 100.00
10.00, 833.00, 1.571, 100.00, 100.00
10.00, 834.00, 1.571, 100.00, 100.00
10.00, 835.00, 1.571, 100.00, 100.00
10.00, 836.00, 1.571, 100.00, 100.00
10.00, 837.00, 1.571, 100.00, 100.00
10.00, 838.00, 1.571, 100.00, 100.00
10.00, 839.00, 1.571, 100.00, 100.00
10.00, 840.00, 1.571, 100.00, 100.00
10.00, 841.00, 1.571, 100.00, 100.00
10.00, 842.00, 1.571, 100.00, 100.00
10.00, 843.00, 1.571, 100.00, 100.00
10.00, 844.00, 1.571, 100.00, 100.00
10.00, 845.00, 1.571, 100.00, 100.00
10.00, 846.00, 1.571, 100.00, 100.00
10.00, 847.00, 1.571, 100.00, 100.00
10.00, 848.00, 1.571, 100.00, 100.00
10.00, 849.00, 1.571, 100.00, 100.00
10.00, 850.00, 1.571, 100.00, 100.00
10.00, 851.00, 1.571, 100.00, 100.00
10.00, 852.00, 1.571, 100.00, 100.00
10.00, 853.00, 1.571, 100.00, 100.00
10.00, 854.00, 1.571, 100.00, 100.00
10.00, 855.00, 1.571, 100.00, 100.00
10.00, 856.00, 1.571, 100.00, 100.00
10.00, 857.00, 1.571, 100.00, 100.00
10.00, 858.00, 1.571, 100.00, 100.00
10.00, 859.00, 1.571, 100.00, 100.00
10.00, 860.00, 1.571, 100.00, 100.00
10.00, 861.00, 1.571, 100.00, 100.00
10.00, 862.00, 1.571, 100.00, 100.00
10.00, 863.00, 1.571, 100.00, 100.00
10.00, 864.00, 1.571, 100.00, 100.00
10.00, 865.00, 1.571, 100.00, 100.00
10.00, 866.00, 1.571, 100.00, 100.00
10.00, 867.00, 1.571, 100.00, 100.00
10.00, 868.00, 1.571, 100.00, 100.00
10.00, 869.00, 1.571, 100.00, 100.00
10.00, 870.00, 1.571, 100.00, 100.00
10.00, 871.00, 1.571, 100.00, 100.00
10.00, 872.00, 1.571, 100.00, 100.00
10.00, 873.00, 1.571, 100.00, 100.00
10.00, 874.00, 1.571, 100.00, 100.00
10.00, 875.00, 1.571, 100.00, 100.00
10.00, 876.00, 1.571, 100.00, 100.00
10.00, 877.00, 1.571, 100.00, 100.00
10.00, 878.00, 1.571, 100.00, 100.00
10.00, 879.00, 1.571, 100.00, 100.00
10.00, 880.00, 1.571, 100.00, 100.00
10.00, 881.00, 1.571, 100.00, 100.00
10.00, 882.00, 1.571, 100.00, 100.00
10.00, 883.00, 1.571, 100.00, 100.00
10.00, 884.00, 1.571, 100.00, 100.00
10.00, 885.00, 1.571, 100.00, 100.00
10.00, 886.00, 1.571, 100.00, 100.00
10.00, 887.00, 1.571, 100.00, 100.00
10.00, 888.00, 1.571, 100.00, 100.00
10.00, 889.00, 1.571, 100.00, 100.00
10.00, 890.00, 1.571, 100.00, 100.00
10.00, 891.00, 1.571, 100.00, 100.00
10.00, 892.00, 1.571, 100.00, 100.00
10.00, 893.00, 1.571, 100.00, 100.00
10.00, 894.00, 1.571, 100.00, 100.00
10.00, 895.00, 1.571, 100.00, 100.00
10.00, 896.00, 1.571, 100.00, 100.00
10.00, 897.00, 1.571, 100.00, 100.00
10.00, 898.00, 1.571, 100.00, 100.00
10.00, 899.00, 1.571, 100.00, 100.00
10.00, 900.00, 1.571, 100.00, 100.00
10.00, 901.00, 1.571, 100.00, 100.00
10.00, 902.00, 1.571, 100.00, 100.00
10.00, 903.00, 1.571, 100.00, 100.00
10.00, 904.00, 1.571, 100.00, 100.00
10.00, 905.00, 1.571, 100.00, 100.00
10.00, 906.00, 1.571, 100.00, 100.00
10.00, 907.00, 1.571, 100.00, 100.00
10.00, 908.00, 1.571, 100.00, 100.00
10.00, 909.00, 1.571, 100.00, 100.00
10.00, 910.00, 1.571, 100.00, 100.00
10.00, 911.00, 1.571, 100.00, 100.00
10.00, 912.00, 1.571, 100.00, 100.00
10.00, 913.00, 1.571, 100.00, 100.00
10.00, 914.00, 1.571, 100.00, 100.00
10.00, 915.00, 1.571, 100.00, 100.00
10.00, 916.00, 1.571, 100.00, 100.00
10.00, 917.00, 1.571, 100.00, 100.00
10.00, 918.00, 1.571, 100.00, 100.00
10.00, 919.00, 1.571, 100.00, 100.00
10.00, 920.00, 1.571, 100.00, 100.00
10.00, 921.00, 1.571, 100.00, 100.00
10.00, 922.00, 1.571, 100.00, 100.00
10.00, 923.00, 1.571, 100.00, 100.00
10.00, 924.00, 1.571, 100.00, 100.00
10.00, 925.00, 1.571, 100.00, 100.00
10.00, 926.00, 1.571, 100.00, 100.00
10.00, 927.00, 1.571, 100.00, 100.00
10.00, 928.00, 1.571, 100.00, 100.00
10.00, 929.00, 1.571, 100.00, 100.00
10.00, 930.00, 1.571, 100.00, 100.00
10.00, 931.00, 1.571, 100.00, 100.00
10.00, 932.00, 1.571, 100.00, 100.00
10.00, 933.00, 1.571, 100.00, 100.00
10.00, 934.00, 1.571, 100.00, 100.00
10.00, 935.00, 1.571, 100.00, 100.00
10.00, 936.00, 1.571, 100.00, 100.00
10.00, 937.00, 1.571, 100.00, 100.00
10.00, 938.00, 1.571, 100.00, 100.00
10.00, 939.00, 1.571, 100.00, 100.00
10.00, 940.00, 1.571, 100.00, 100.00
10.00, 941.00, 1.571, 100.00, 100.00
10.00, 942.00, 1.571, 100.00, 100.00
10.00, 943.00, 1.571, 100.00, 100.00
10.00, 944.00, 1.571, 100.00, 100.00
10.00, 945.00, 1.571, 100.00, 100.00
10.00, 946.00, 1.571, 100.00, 100.00
10.00, 947.00, 1.571, 100.00, 100.00
10.00, 948.00, 1.571, 100.00, 100.00
10.00, 949.00, 1.571, 100.00, 100.00
10.00, 950.00, 1.571, 100.00, 100.00
10.00, 951.00, 1.571, 100.00, 100.00
10.00, 952.00, 1.571, 100.00, 100.00
10.00, 953.00, 1.571, 100.00, 100.00
10.00, 954.00, 1.571, 100.00, 100.00
10.00, 955.00, 1.571, 100.00, 100.00
10.00, 956.00, 1.571, 100.00, 100.00
10.00, 957.00, 1.571, 100.00, 100.00
10.00, 958.00, 1.571, 100.00, 100.00
10.00, 959.00, 1.571, 100.00, 100.00
10.00, 960.00, 1.571, 100.00, 100.00
10.00, 961.00, 1.571, 100.00, 100.00
10.00, 962.00, 1.571, 100.00, 100.00
10.00, 963.00, 1.571, 100.00, 100.00
10.00, 964.00, 1.571, 100.00, 100.00
10.00, 965.00, 1.571, 100.00, 100.00
10.00, 966.00, 1.571, 100.00, 100.00
10.00, 967.00, 1.571, 100.00, 100.00
10.00, 968.00, 1.571, 100.00, 100.00
10.00, 969.00, 1.571, 100.00, 100.00
10.00, 970.00, 1.571, 100.00, 100.00
10.00, 971.00, 1.571, 100.00, 100.00
10.00, 972.00, 1.571, 100.00, 100.00
10.00, 973.00, 1.571, 100.00, 100.00
10.00, 974.00, 1.571, 100.00, 100.00
10.00, 975.00, 1.571, 100.00, 100.00
10.00, 976.00, 1.571, 100.00, 100.00
10.00, 977.00, 1.571, 100.00, 100.00
10.00, 978.00, 1.571, 100.00, 100.00
10.00, 979.00, 1.571, 100.00, 100.00
10.00, 980.00, 1.571, 100.00, 100.00
10.00, 981.00, 1.571, 100.00, 100.00
10.00, 982.00, 1.571, 100.00, 100.00
10.00, 983.00, 1.571, 100.00, 100.00
10.00, 984.00, 1.571, 100.00, 100.00
10.00, 985.00, 1.571, 100.00, 100.00
10.00, 986.00, 1.571, 100.00, 100.00
10.00, 987.00, 1.571, 100.00, 100.00
10.00, 988.00, 1.571, 100.00, 100.00
10.00, 989.00, 1.571, 100.00, 100.00
10.00, 990.00, 1.571, 100.00, 100.00
10.00, 990.00, 1.541, 1.47, -1.47
10.00, 990.00, 1.512, 1.47, -1.47
10.00, 990.00, 1.483, 1.47, -1.47
10.00, 990.00, 1.453, 1.47, -1.47
10.00, 990.00, 1.424, 1.47, -1.47
10.00, 990.00, 1.395, 1.47, -1.47
10.00, 990.00, 1.366, 1.47, -1.47
10.00, 990.00, 1.336, 1.47, -1.47
10.00, 990.00, 1.307, 1.47, -1.47
10.00, 990.00, 1.278, 1.47, -1.47
10.00, 990.00, 1.248, 1.47, -1.47
10.00, 990.00, 1.219, 1.47, -1.47
10.00, 990.00, 1.190, 1.47, -1.47
10.00, 990.00, 1.160, 1.47, -1.47
10.00, 990.00, 1.131, 1.47, -1.47
10.00, 990.00, 1.102, 1.47, -1.47
10.00, 990.00, 1.072, 1.47, -1.47
10.00, 990.00, 1.043, 1.47, -1.47
10.00, 990.00, 1.014, 1.47, -1.47
10.00, 990.00, 0.984, 1.47, -1.47
10.00, 990.00, 0.955, 1.47, -1.47
10.00, 990.00, 0.926, 1.47, -1.47
10.00, 990.00, 0.896, 1.47, -1.47
10.00, 990.00, 0.867, 1.47, -1.47
10.00, 990.00, 0.838, 1.47, -1.47
10.00, 990.00, 0.808, 1.47, -1.47
10.00, 990.00, 0.779, 1.47, -1.47
10.00, 990.00, 0.750, 1.47, -1.47
10.00, 990.00, 0.720, 1.47, -1.47
10.00, 990.00, 0.691, 1.47, -1.47
10.00, 990.00, 0.662, 1.47, -1.47
10.00, 990.00, 0.632, 1.47, -1.47
10.00, 990.00, 0.603, 1.47, -1.47
10.00, 990.00, 0.574, 1.47, -1.47
10.00, 990.00, 0.544, 1.47, -1.47
10.00, 990.00, 0.515, 1.47, -1.47
10.00, 990.00, 0.486, 1.47, -1.47
10.00, 990.00, 0.456, 1.47, -1.47
10.00, 990.00, 0.427, 1.47, -1.47
10.00, 990.00, 0.398, 1.47, -1.47
10.00, 990.00, 0.368, 1.47, -1.47
10.00, 990.00, 0.339, 1.47, -1.47
10.00, 990.00, 0.310, 1.47, -1.47
10.00, 990.00, 0.280, 1.47, -1.47
10.00, 990.00, 0.251, 1.47, -1.47
10.00, 990.00, 0.222, 1.47, -1.47
10.00, 990.00, 0.192, 1.47, -1.47
10.00, 990.00, 0.163, 1.47, -1.47
10.00, 990.00, 0.134, 1.47, -1.47
10.00, 990.00, 0.105, 1.47, -1.47
10.00, 990.00, 0.075, 1.47, -1.47
10.00, 990.00, 0.046, 1.47, -1.47
10.00, 990.00, 0.017, 1.47, -1.47
11.00, 990.02, 0.017, 100.00, 100.00
12.00, 990.03, 0.017, 100.00, 100.00
13.00, 990.05, 0.017, 100.00, 100.00
14.00, 990.07, 0.017, 100.00, 100.00
15.00, 990.08, 0.017, 100.00, 100.00
16.00, 990.10, 0.017, 100.00, 100.00
17.00, 990.12, 0.017, 100.00, 100.00
18.00, 990.13, 0.017, 100.00, 100.00
19.00, 990.15, 0.017, 100.00, 100.00
20.00, 990.17, 0.017, 100.00, 100.00
21.00, 990.18, 0.017, 100.00, 100.00
22.00, 990.20, 0.017, 100.00, 100.00
23.00, 990.22, 0.017, 100.00, 100.00
24.00, 990.23, 0.017, 100.00, 100.00
25.00, 990.25, 0.017, 100.00, 100.00
26.00, 990.26, 0.017, 100.00, 100.00
27.00, 990.28, 0.017, 100.00, 100.00
28.00, 990.30, 0.017, 100.00, 100.00
29.00, 990.31, 0.017, 100.00, 100.00
30.00, 990.33, 0.017, 100.00, 100.00
31.00, 990.35, 0.017, 100.00, 100.00
32.00, 990.36, 0.017, 100.00, 100.00
33.00, 990.38, 0.017, 100.00, 100.00
34.00, 990.40, 0.017, 100.00, 100.00
35.00, 990.41, 0.017, 100.00, 100.00
36.00, 990.43, 0.017, 100.00, 100.00
37.00, 990.45, 0.017, 100.00, 100.00
38.00, 990.46, 0.017, 100.00, 100.00
39.00, 990.48, 0.017, 100.00, 100.00
40.00, 990.50, 0.017, 100.00, 100.00
41.00, 990.51, 0.017, 100.00, 100.00
42.00, 990.53, 0.017, 100.00, 100.00
43.00, 990.55, 0.017, 100.00, 100.00
44.00, 990.56, 0.017, 100.00, 100.00
45.00, 990.58, 0.017, 100.00, 100.00
46.00, 990.60, 0.017, 100.00, 100.00
46.99, 990.61, 0.017, 100.00, 100.00
47.99, 990.63, 0.017, 100.00, 100.00
48.99, 990.65, 0.017, 100.00, 100.00
49.99, 990.66, 0.017, 100.00, 100.00
50.99, 990.68, 0.017, 100.00, 100.00
51.99, 990.69, 0.017, 100.00, 100.00
52.99, 990.71, 0.017, 100.00, 100.00
53.99, 990.73, 0.017, 100.00, 100.00
54.99, 990.74, 0.017, 100.00, 100.00
55.99, 990.76, 0.017, 100.00, 100.00
56.99, 990.78, 0.017, 100.00, 100.00
57.99, 990.79, 0.017, 100.00, 100.00
58.99, 990.81, 0.017, 100.00, 100.00
59.99, 990.83, 0.017, 100.00, 100.00
60.99, 990.84, 0.017, 100.00, 100.00
61.99, 990.86, 0.017, 100.00, 100.00
62.99, 990.88, 0.017, 100.00, 100.00
63.99, 990.89, 0.017, 100.00, 100.00
64.99, 990.91, 0.017, 100.00, 100.00
65.99, 990.93, 0.017, 100.00, 100.00
66.99, 990.94, 0.017, 100.00, 100.00
67.99, 990.96, 0.017, 100.00, 100.00
68.99, 990.98, 0.017, 100.00, 100.00
69.99, 990.99, 0.017, 100.00, 100.00
70.99, 991.01, 0.017, 100.00, 100.00
71.99, 991.03, 0.017, 100.00, 100.00
72.99, 991.04, 0.017, 100.00, 100.00
73.99, 991.06, 0.017, 100.00, 100.00
74.99, 991.08, 0.017, 100.00, 100.00
75.99, 991.09, 0.017, 100.00, 100.00
76.99, 991.11, 0.017, 100.00, 100.00
77.99, 991.13, 0.017, 100.00, 100.00
78.99, 991.14, 0.017, 100.00, 100.00
79.99, 991.16, 0.017, 100.00, 100.00
80.99, 991.17, 0.017, 100.00, 100.00
81.99, 991.19, 0.017, 100.00, 100.00
82.99, 991.21, 0.017, 100.00, 100.00
83.99, 991.22, 0.017, 100.00, 100.00
84.99, 991.24, 0.017, 100.00, 100.00
85.99, 991.26, 0.017, 100.00, 100.00
86.99, 991.27, 0.017, 100.00, 100.00
87.99, 991.29, 0.017, 100.00, 100.00
88.99, 991.31, 0.017, 100.00, 100.00
89.99, 991.32, 0.017, 100.00, 100.00
90.99, 991.34, 0.017, 100.00, 100.00
91.99, 991.36, 0.017, 100.00, 100.00
92.99, 991.37, 0.017, 100.00, 100.00
93.99, 991.39, 0.017, 100.00, 100.00
94.99, 991.41, 0.017, 100.00, 100.00
95.99, 991.42, 0.017, 100.00, 100.00
96.99, 991.44, 0.017, 100.00, 100.00
97.99, 991.46, 0.017, 100.00, 100.00
98.99, 991.47, 0.017, 100.00, 100.00
99.99, 991.49, 0.017, 100.00, 100.00
100.99, 991.51, 0.017, 100.00, 100.00
101.99, 991.52, 0.017, 100.00, 100.00
102.99, 991.54, 0.017, 100.00, 100.00
103.99, 991.56, 0.017, 100.00, 100.00
104.99, 991.57, 0.017, 100.00, 100.00
105.99, 991.59, 0.017, 100.00, 100.00
106.99, 991.60, 0.017, 100.00, 100.00
107.99, 991.62, 0.017, 100.00, 100.00
108.99, 991.64, 0.017, 100.00, 100.00
109.99, 991.65, 0.017, 100.00, 100.00
110.99, 991.67, 0.017, 100.00, 100.00
111.99, 991.69, 0.017, 100.00, 100.00
112.99, 991.70, 0.017, 100.00, 100.00
113.99, 991.72, 0.017, 100.00, 100.00
114.99, 991.74, 0.017, 100.00, 100.00
115.99, 991.75, 0.017, 100.00, 100.00
116.99, 991.77, 0.017, 100.00, 100.00
117.99, 991.79, 0.017, 100.00, 100.00
118.99, 991.80, 0.017, 100.00, 100.00
119.98, 991.82, 0.017, 100.00, 100.00
120.98, 991.84, 0.017, 100.00, 100.00
121.98, 991.85, 0.017, 100.00, 100.00
122.98, 991.87, 0.017, 100.00, 100.00
123.98, 991.89, 0.017, 100.00, 100.00
124.98, 991.90, 0.017, 100.00, 100.00
125.98, 991.92, 0.017, 100.00, 100.00
126.98, 991.94, 0.017, 100.00, 100.00
127.98, 991.95, 0.017, 100.00, 100.00
128.98, 991.97, 0.017, 100.00, 100.00
129.98, 991.99, 0.017, 100.00, 100.00
130.98, 992.00, 0.017, 100.00, 100.00
131.98, 992.02, 0.017, 100.00, 100.00
132.98, 992.03, 0.017, 100.00, 100.00
133.98, 992.05, 0.017, 100.00, 100.00
134.98, 992.07, 0.017, 100.00, 100.00
135.98, 992.08, 0.017, 100.00, 100.00
136.98, 992.10, 0.017, 100.00, 100.00
137.98, 992.12, 0.017, 100.00, 100.00
138.98, 992.13, 0.017, 100.00, 100.00
139.98, 992.15, 0.017, 100.00, 100.00
140.98, 992.17, 0.017, 100.00, 100.00
141.98, 992.18, 0.017, 100.00, 100.00
142.98, 992.20, 0.017, 100.00, 100.00
143.98, 992.22, 0.017, 100.00, 100.00
144.98, 992.23, 0.017, 100.00, 100.00
145.98, 992.25, 0.017, 100.00, 100.00
146.98, 992.27, 0.017, 100.00, 100.00
147.98, 992.28, 0.017, 100.00, 100.00
148.98, 992.30, 0.017, 100.00, 100.00
149.98, 992.32, 0.017, 100.00, 100.00
150.98, 992.33, 0.017, 100.00, 100.00
151.98, 992.35, 0.017, 100.00, 100.00
152.98, 992.37, 0.017, 100.00, 100.00
153.98, 992.38, 0.017, 100.00, 100.00
154.98, 992.40, 0.017, 100.00, 100.00
155.98, 992.42, 0.017, 100.00, 100.00
156.98, 992.43, 0.017, 100.00, 100.00
157.98, 992.45, 0.017, 100.00, 100.00
158.98, 992.47, 0.017, 100.00, 100.00
159.98, 992.48, 0.017, 100.00, 100.00
160.98, 992.50, 0.017, 100.00, 100.00
161.98, 992.51, 0.017, 100.00, 100.00
162.98, 992.53, 0.017, 100.00, 100.00
163.98, 992.55, 0.017, 100.00, 100.00
164.98, 992.56, 0.017, 100.00, 100.00
165.98, 992.58, 0.017, 100.00, 100.00
166.98, 992.60, 0.017, 100.00, 100.00
167.98, 992.61, 0.017, 100.00, 100.00
168.98, 992.63, 0.017, 100.00, 100.00
169.98, 992.65, 0.017, 100.00, 100.00
170.98, 992.66, 0.017, 100.00, 100.00
171.98, 992.68, 0.017, 100.00, 100.00
172.98, 992.70, 0.017, 100.00, 100.00
173.98, 992.71, 0.017, 100.00, 100.00
174.98, 992.73, 0.017, 100.00, 100.00
175.98, 992.75, 0.017, 100.00, 100.00
176.98, 992.76, 0.017, 100.00, 100.00
177.98, 992.78, 0.017, 100.00, 100.00
178.98, 992.80, 0.017, 100.00, 100.00
179.98, 992.81, 0.017, 100.00, 100.00
180.98, 992.83, 0.017, 100.00, 100.00
181.98, 992.85, 0.017, 100.00, 100.00
182.98, 992.86, 0.017, 100.00, 100.00
183.98, 992.88, 0.017, 100.00, 100.00
184.98, 992.90, 0.017, 100.00, 100.00
185.98, 992.91, 0.017, 100.00, 100.00
186.98, 992.93, 0.017, 100.00, 100.00
187.98, 992.94, 0.017, 100.00, 100.00
188.98, 992.96, 0.017, 100.00, 100.00
189.98, 992.98, 0.017, 100.00, 100.00
190.98, 992.99, 0.017, 100.00, 100.00
191.98, 993.01, 0.017, 100.00, 100.00
192.97, 993.03, 0.017, 100.00, 100.00
193.97, 993.04, 0.017, 100.00, 100.00
194.97, 993.06, 0.017, 100.00, 100.00
195.97, 993.08, 0.017, 100.00, 100.00
196.97, 993.09, 0.017, 100.00, 100.00
197.97, 993.11, 0.017, 100.00, 100.00
198.97, 993.13, 0.017, 100.00, 100.00
199.97, 993.14, 0.017, 100.00, 100.00
200.97, 993.16, 0.017, 100.00, 100.00
201.97, 993.18, 0.017, 100.00, 100.00
202.97, 993.19, 0.017, 100.00, 100.00
203.97, 993.21, 0.017, 100.00, 100.00
204.97, 993.23, 0.017, 100.00, 100.00
205.97, 993.24, 0.017, 100.00, 100.00
206.97, 993.26, 0.017, 100.00, 100.00
207.97, 993.28, 0.017, 100.00, 100.00
208.97, 993.29, 0.017, 100.00, 100.00
209.97, 993.31, 0.017, 100.00, 100.00
210.97, 993.33, 0.017, 100.00, 100.00
211.97, 993.34, 0.017, 100.00, 100.00
212.97, 993.36, 0.017, 100.00, 100.00
213.97, 993.38, 0.017, 100.00, 100.00
214.97, 993.39, 0.017, 100.00, 100.00
215.97, 993.41, 0.017, 100.00, 100.00
216.97, 993.42, 0.017, 100.00, 100.00
217.97, 993.44, 0.017, 100.00, 100.00
218.97, 993.46, 0.017, 100.00, 100.00
219.97, 993.47, 0.017, 100.00, 100.00
220.97, 993.49, 0.017, 100.00, 100.00
221.97, 993.51, 0.017, 100.00, 100.00
222.97, 993.52, 0.017, 100.00, 100.00
223.97, 993.54, 0.017, 100.00, 100.00
224.97, 993.56, 0.017, 100.00, 100.00
225.97, 993.57, 0.017, 100.00, 100.00
226.97, 993.59, 0.017, 100.00, 100.00
227.97, 993.61, 0.017, 100.00, 100.00
228.97, 993.62, 0.017, 100.00, 100.00
229.97, 993.64, 0.017, 100.00, 100.00
230.97, 993.66, 0.017, 100.00, 100.00
231.97, 993.67, 0.017, 100.00, 100.00
232.97, 993.69, 0.017, 100.00, 100.00
233.97, 993.71, 0.017, 100.00, 100.00
234.97, 993.72, 0.017, 100.00, 100.00
235.97, 993.74, 0.017, 100.00, 100.00
236.97, 993.76, 0.017, 100.00, 100.00
237.97, 993.77, 0.017, 100.00, 100.00
238.97, 993.79, 0.017, 100.00, 100.00
239.97, 993.81, 0.017, 100.00, 100.00
240.97, 993.82, 0.017, 100.00, 100.00
241.97, 993.84, 0.017, 100.00, 100.00
242.97, 993.85, 0.017, 100.00, 100.00
243.97, 993.87, 0.017, 100.00, 100.00
244.97, 993.89, 0.017, 100.00, 100.00
245.97, 993.90, 0.017, 100.00, 100.00
246.97, 993.92, 0.017, 100.00, 100.00
247.97, 993.94, 0.017, 100.00, 100.00
248.97, 993.95, 0.017, 100.00, 100.00
249.97, 993.97, 0.017, 100.00, 100.00
250.97, 993.99, 0.017, 100.00, 100.00
251.97, 994.00, 0.017, 100.00, 100.00
252.97, 994.02, 0.017, 100.00, 100.00
253.97, 994.04, 0.017, 100.00, 100.00
254.97, 994.05, 0.017, 100.00, 100.00
255.97, 994.07, 0.017, 100.00, 100.00
256.97, 994.09, 0.017, 100.00, 100.00
257.97, 994.10, 0.017, 100.00, 100.00
258.97, 994.12, 0.017, 100.00, 100.00
259.97, 994.14, 0.017, 100.00, 100.00
260.97, 994.15, 0.017, 100.00, 100.00
261.97, 994.17, 0.017, 100.00, 100.00
262.97, 994.19, 0.017, 100.00, 100.00
263.97, 994.20, 0.017, 100.00, 100.00
264.97, 994.22, 0.017, 100.00, 100.00
265.96, 994.24, 0.017, 100.00, 100.00
266.96, 994.25, 0.017, 100.00, 100.00
267.96, 994.27, 0.017, 100.00, 100.00
268.96, 994.28, 0.017, 100.00, 100.00
269.96, 994.30, 0.017, 100.00, 100.00
270.96, 994.32, 0.017, 100.00, 100.00
271.96, 994.33, 0.017, 100.00, 100.00
272.96, 994.35, 0.017, 100.00, 100.00
273.96, 994.37, 0.017, 100.00, 100.00
274.96, 994.38, 0.017, 100.00, 100.00
275.96, 994.40, 0.017, 100.00, 100.00
276.96, 994.42, 0.017, 100.00, 100.00
277.96, 994.43, 0.017, 100.00, 100.00
278.96, 994.45, 0.017, 100.00, 100.00
279.96, 994.47, 0.017, 100.00, 100.00
280.96, 994.48, 0.017, 100.00, 100.00
281.96, 994.50, 0.017, 100.00, 100.00
282.96, 994.52, 0.017, 100.00, 100.00
283.96, 994.53, 0.017, 100.00, 100.00
284.96, 994.55, 0.017, 100.00, 100.00
285.96, 994.57, 0.017, 100.00, 100.00
286.96, 994.58, 0.017, 100.00, 100.00
287.96, 994.60, 0.017, 100.00, 100.00
288.96, 994.62, 0.017, 100.00, 100.00
289.96, 994.63, 0.017, 100.00, 100.00
290.96, 994.65, 0.017, 100.00, 100.00
291.96, 994.67, 0.017, 100.00, 100.00
292.96, 994.68, 0.017, 100.00, 100.00
293.96, 994.70, 0.017, 100.00, 100.00
294.96, 994.72, 0.017, 100.00, 100.00
295.96, 994.73, 0.017, 100.00, 100.00
296.96, 994.75, 0.017, 100.00, 100.00
297.96, 994.76, 0.017, 100.00, 100.00
298.96, 994.78, 0.017, 100.00, 100.00
299.96, 994.80, 0.017, 100.00, 100.00
300.96, 994.81, 0.017, 100.00, 100.00
301.96, 994.83, 0.017, 100.00, 100.00
302.96, 994.85, 0.017, 100.00, 100.00
303.96, 994.86, 0.017, 100.00, 100.00
304.96, 994.88, 0.017, 100.00, 100.00
305.96, 994.90, 0.017, 100.00, 100.00
306.96, 994.91, 0.017, 100.00, 100.00
307.96, 994.93, 0.017, 100.00, 100.00
308.96, 994.95, 0.017, 100.00, 100.00
309.96, 994.96, 0.017, 100.00, 100.00
310.96, 994.98, 0.017, 100.00, 100.00
311.96, 995.00, 0.017, 100.00, 100.00
312.96, 995.01, 0.017, 100.00, 100.00
313.96, 995.03, 0.017, 100.00, 100.00
314.96, 995.05, 0.017, 100.00, 100.00
315.96, 995.06, 0.017, 100.00, 100.00
316.96, 995.08, 0.017, 100.00, 100.00
317.96, 995.10, 0.017, 100.00, 100.00
318.96, 995.11, 0.017, 100.00, 100.00
319.96, 995.13, 0.017, 100.00, 100.00
320.96, 995.15, 0.017, 100.00, 100.00
321.96, 995.16, 0.017, 100.00, 100.00
322.96, 995.18, 0.017, 100.00, 100.00
323.96, 995.19, 0.017, 100.00, 100.00
324.96, 995.21, 0.017, 100.00, 100.00
325.96, 995.23, 0.017, 100.00, 100.00
326.96, 995.24, 0.017, 100.00, 100.00
326.96, 995.24, 0.046, -1.47, 1.47
326.96, 995.24, 0.075, -1.47, 1.47
326.96, 995.24, 0.105, -1.47, 1.47
326.96, 995.24, 0.134, -1.47, 1.47
326.96, 995.24, 0.163, -1.47, 1.47
326.96, 995.24, 0.192, -1.47, 1.47
326.96, 995.24, 0.222, -1.47, 1.47
326.96, 995.24, 0.251, -1.47, 1.47
326.96, 995.24, 0.280, -1.47, 1.47
326.96, 995.24, 0.310, -1.47, 1.47
326.96, 995.24, 0.339, -1.47, 1.47
326.96, 995.24, 0.368, -1.47, 1.47
326.96, 995.24, 0.398, -1.47, 1.47
326.96, 995.24, 0.427, -1.47, 1.47
326.96, 995.24, 0.456, -1.47, 1.47
326.96, 995.24, 0.486, -1.47, 1.47
326.96, 995.24, 0.515, -1.47, 1.47
326.96, 995.24, 0.544, -1.47, 1.47
326.96, 995.24, 0.574, -1.47, 1.47
326.96, 995.24, 0.603, -1.47, 1.47
326.96, 995.24, 0.632, -1.47, 1.47
326.96, 995.24, 0.662, -1.47, 1.47
326.96, 995.24, 0.691, -1.47, 1.47
326.96, 995.24, 0.720, -1.47, 1.47
326.96, 995.24, 0.750, -1.47, 1.47
326.96, 995.24, 0.779, -1.47, 1.47
326.96, 995.24, 0.808, -1.47, 1.47
326.96, 995.24, 0.838, -1.47, 1.47
326.96, 995.24, 0.867, -1.47, 1.47
326.96, 995.24, 0.896, -1.47, 1.47
326.96, 995.24, 0.926, -1.47, 1.47
326.96, 995.24, 0.955, -1.47, 1.47
326.96, 995.24, 0.984, -1.47, 1.47
326.96, 995.24, 1.014, -1.47, 1.47
326.96, 995.24, 1.043, -1.47, 1.47
326.96, 995.24, 1.072, -1.47, 1.47
326.96, 995.24, 1.102, -1.47, 1.47
326.96, 995.24, 1.131, -1.47, 1.47
326.96, 995.24, 1.160, -1.47, 1.47
326.96, 995.24, 1.190, -1.47, 1.47
326.96, 995.24, 1.219, -1.47, 1.47
326.96, 995.24, 1.248, -1.47, 1.47
326.96, 995.24, 1.278, -1.47, 1.47
326.96, 995.24, 1.307, -1.47, 1.47
326.96, 995.24, 1.336, -1.47, 1.47
326.96, 995.24, 1.366, -1.47, 1.47
326.96, 995.24, 1.395, -1.47, 1.47
326.96, 995.24, 1.424, -1.47, 1.47
326.96, 995.24, 1.453, -1.47, 1.47
326.96, 995.24, 1.483, -1.47, 1.47
326.96, 995.24, 1.512, -1.47, 1.47
326.96, 995.24, 1.541, -1.47, 1.47
326.96, 995.24, 1.571, -1.47, 1.47
